Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-12-20;9,00;1,00;0,00;1,00;1,00;2,00;3,00;5,00;0,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;4,00;3,00;1,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-01-03;9,00;2,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;4,00;1,00;0,00;2,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;9,00;3,00;1,00;4,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;11,00;2,00;2,00;1,00;1,00;2,00;2,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;2,00;2,00;1,00;2,00;3,00;1,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;11,00;2,00;1,00;1,00;2,00;0,00;2,00;3,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-14;16,00;1,00;1,00;1,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;14,00;0,00;0,00;2,00;2,00;2,00;0,00;3,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;13,00;2,00;2,00;1,00;0,00;3,00;1,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00
2021-03-07;11,00;2,00;0,00;0,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;11,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;9,00;3,00;2,00;1,00;1,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-03-28;4,00;3,00;2,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;14,00;1,00;7,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
