Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-12-27;0,00;0,00;15,00;0,00;0,00;0,00;7,00;0,00;14,00;0,00;14,00;7,00;0,00;0,00;0,00;21,00;0,00;8,00;15,00;0,00;0,00
2021-01-03;27,00;14,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;41,54;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00
2021-01-10;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;20,00;7,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-01-17;0,00;13,00;13,00;13,00;0,00;6,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;7,00;13,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;7,00;0,00;7,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;13,00;13,00;13,00;0,00;0,00;41,17;0,00;0,00;0,00;0,00;0,00;37,14;0,00;0,00;0,00;13,00;0,00;0,00;13,00;13,00;0,00
2021-02-14;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;7,00;14,00;0,00;7,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;14,00;14,00;28,00;28,00;0,00;14,00;0,00;14,00;0,00;14,00;14,00;28,00;14,00;0,00;0,00;0,00;26,00;0,00;14,00;14,00;14,00
2021-02-28;14,00;14,00;0,00;28,00;0,00;26,00;0,00;0,00;0,00;0,00;28,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
