Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-03-08;66,00;12,00;2,00;17,00;0,00;2,00;19,00;6,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;36,00;5,00;6,00;8,00;4,00;2,00;7,00;8,00;0,00;0,00;0,00;6,00;1,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00
2020-03-22;48,00;7,00;2,00;5,00;1,00;3,00;14,00;5,00;3,00;0,00;1,00;5,00;0,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-03-29;31,00;8,00;2,00;11,00;2,00;3,00;12,00;4,00;1,00;2,00;2,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2020-04-05;25,00;7,00;1,00;9,00;6,00;1,00;16,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;32,00;5,00;1,00;2,00;2,00;3,00;8,00;4,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-04-19;26,00;18,00;1,00;10,00;3,00;0,00;10,00;6,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2020-04-26;27,00;8,31;0,00;13,50;2,08;2,00;7,00;10,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2020-05-03;18,00;11,00;2,00;4,00;3,00;0,00;13,00;1,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00
2020-05-10;21,00;5,00;0,00;9,00;6,00;5,00;8,00;5,00;1,00;1,00;0,00;1,00;1,00;2,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00
2020-05-17;44,00;14,00;1,00;12,00;1,00;3,00;8,00;10,00;1,00;2,00;2,00;2,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;1,00
