Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-06-14;33,00;14,00;3,00;3,00;8,00;5,00;14,00;3,00;0,00;3,00;0,00;8,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00
2020-06-21;47,00;20,00;9,00;6,00;17,00;15,00;6,00;12,00;0,00;0,00;0,00;9,00;9,00;3,00;0,00;3,00;0,00;6,00;0,00;0,00;3,00
2020-06-28;55,00;26,00;6,00;17,00;23,00;6,00;11,00;17,00;0,00;3,00;0,00;6,00;0,00;6,00;3,00;9,00;3,00;6,00;0,00;0,00;0,00
2020-07-05;100,00;24,00;12,00;6,00;15,00;3,00;27,00;18,00;0,00;0,00;0,00;3,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;87,00;22,00;9,00;3,00;25,00;28,00;43,00;22,00;0,00;0,00;0,00;6,00;3,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-07-19;99,00;22,00;22,00;0,00;25,00;13,00;19,00;16,00;3,00;3,00;0,00;0,00;6,00;10,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2020-07-26;100,00;13,00;16,00;3,00;10,00;6,00;45,00;26,00;3,00;0,00;0,00;13,00;3,00;6,00;0,00;0,00;6,00;0,00;0,00;3,00;3,00
2020-08-02;90,00;9,00;15,00;6,00;12,00;3,00;28,00;25,00;3,00;9,00;3,00;6,00;9,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;53,00;24,00;9,00;9,00;12,00;6,00;6,00;24,00;3,00;0,00;0,00;3,00;3,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;38,00;29,00;6,00;0,00;12,00;3,00;12,00;14,00;0,00;3,00;0,00;3,00;6,00;3,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2020-08-23;46,00;17,00;12,00;9,00;35,00;9,00;6,00;17,00;0,00;0,00;3,00;3,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;34,00;23,00;6,00;3,00;14,00;9,00;6,00;3,00;0,00;3,00;0,00;9,00;3,00;3,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2020-09-06;15,00;6,00;9,00;3,00;9,00;6,00;3,00;0,00;0,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;12,00;11,00;0,00;3,00;3,00;0,00;0,00;9,00;0,00;3,00;0,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;6,00;3,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;12,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;15,00;6,00;3,00;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2020-10-11;16,00;3,00;0,00;3,00;9,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-10-18;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;23,00;0,00;0,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;11,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;21,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;3,00;9,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-11-29;6,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;3,00;3,00;0,00;3,00;6,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;7,00;10,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;9,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;12,00;9,00;0,00;3,00;6,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;6,00;9,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-01-24;9,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;11,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;3,00;0,00;0,00;12,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00
2021-02-14;3,00;3,00;0,00;9,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;9,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;18,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;3,00;0,00;12,00;3,00;3,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;5,00;8,00;3,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;27,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;6,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;6,00;12,00;3,00;3,00;3,00;3,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;12,00;3,00;6,00;6,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-04-18;15,00;3,00;3,00;3,00;6,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-04-25;9,00;6,00;3,00;9,00;9,00;0,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-05-02;15,00;6,00;3,00;9,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-05-09;12,00;0,00;0,00;9,00;0,00;3,00;3,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;23,00;9,00;0,00;3,00;0,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00
2021-05-23;22,00;9,00;0,00;12,00;3,00;0,00;9,00;3,00;0,00;3,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;24,00;15,00;0,00;3,00;6,00;0,00;3,00;9,00;0,00;3,00;0,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;27,00;9,00;3,00;0,00;12,00;3,00;6,00;9,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;45,00;18,00;6,00;3,00;18,00;9,00;9,00;15,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2021-06-20;33,00;15,00;0,00;3,00;9,00;3,00;9,00;6,00;0,00;3,00;0,00;12,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-06-27;39,00;33,00;6,00;3,00;12,00;9,00;18,00;12,00;0,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-07-04;47,00;28,00;3,00;9,00;0,00;6,00;9,00;9,00;0,00;3,00;0,00;9,00;6,00;12,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-07-11;38,00;38,00;3,00;6,00;13,00;6,00;22,00;10,00;0,00;0,00;3,00;25,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-07-18;50,00;28,00;21,00;4,00;14,00;7,00;0,00;7,00;0,00;4,00;0,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;59,00;24,00;7,00;7,00;14,00;10,00;3,00;17,00;0,00;3,00;0,00;3,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00
2021-08-01;51,00;17,00;10,00;3,00;7,00;13,00;10,00;13,00;0,00;3,00;0,00;10,00;3,00;13,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00
2021-08-08;52,00;14,00;0,00;7,00;3,00;7,00;3,00;7,00;0,00;7,00;0,00;3,00;10,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00
2021-08-15;13,00;16,00;6,00;3,00;13,00;3,00;6,00;10,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-08-22;51,00;17,00;7,00;3,00;0,00;7,00;7,00;10,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;30,00;13,00;7,00;3,00;10,00;3,00;3,00;7,00;0,00;0,00;0,00;10,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-09-05;46,00;13,00;3,00;10,00;23,00;3,00;13,00;7,00;0,00;0,00;0,00;0,00;3,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-09-12;47,00;11,00;4,00;0,00;4,00;4,00;11,00;22,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
