Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-04-05;24,00;0,00;12,00;12,00;0,00;0,00;0,00;4,00;8,00;4,00;4,00;4,00;0,00;0,00;16,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00
2020-04-12;27,00;16,00;16,00;8,00;4,00;0,00;0,00;12,00;0,00;0,00;8,00;4,00;8,00;0,00;0,00;0,00;8,00;0,00;4,00;8,00;12,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;42,00;11,00;8,00;15,00;15,00;4,00;0,00;4,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;11,00;4,00;8,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2020-04-26;38,00;4,00;12,00;8,00;0,00;4,00;8,00;4,00;4,00;8,00;8,00;8,00;12,00;0,00;15,00;0,00;0,00;0,00;15,00;4,00;8,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00
2020-05-03;27,00;8,00;16,00;4,00;4,00;0,00;4,00;0,00;4,00;4,00;16,00;4,00;12,00;0,00;0,00;0,00;8,00;0,00;4,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-05-10;32,00;4,00;0,00;0,00;12,00;4,00;4,00;4,00;8,00;0,00;4,00;0,00;8,00;0,00;20,00;0,00;0,00;4,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;52,00;20,00;12,00;8,00;0,00;8,00;0,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;29,00;21,00;16,00;4,00;4,00;8,00;0,00;0,00;4,00;8,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00
2020-05-31;36,00;16,00;8,00;8,00;8,00;4,00;0,00;0,00;4,00;0,00;16,00;0,00;0,00;0,00;16,00;0,00;0,00;4,00;4,00;4,00;4,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00
2020-06-07;28,00;0,00;36,00;4,00;8,00;12,00;4,00;8,00;0,00;4,00;4,00;4,00;12,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-06-14;80,00;4,00;13,00;4,00;8,00;13,00;4,00;0,00;4,00;0,00;8,00;4,00;0,00;8,00;4,00;0,00;4,00;0,00;8,00;8,00;4,00;0,00;0,00;8,00;8,00;0,00;0,00;4,00
2020-06-21;8,00;13,00;25,00;8,00;13,00;4,00;0,00;0,00;0,00;13,00;0,00;0,00;4,00;0,00;17,00;0,00;0,00;0,00;8,00;8,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-06-28;69,00;21,00;4,00;9,00;4,00;0,00;9,00;4,00;4,00;0,00;0,00;0,00;17,00;0,00;21,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00
2020-07-05;48,00;9,00;4,00;4,00;9,00;4,00;0,00;4,00;0,00;4,00;4,00;0,00;17,00;0,00;17,00;0,00;0,00;0,00;0,00;9,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-07-12;35,00;4,00;9,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;30,00;9,00;9,00;0,00;35,00;4,00;0,00;4,00;4,00;0,00;13,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00
2020-07-19;52,00;9,00;35,00;4,00;9,00;0,00;4,00;13,00;0,00;4,00;4,00;4,00;9,00;0,00;22,00;0,00;0,00;0,00;4,00;13,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00
2020-07-26;44,00;13,00;31,00;9,00;26,00;0,00;18,00;0,00;9,00;4,00;13,00;0,00;13,00;0,00;0,00;0,00;4,00;4,00;9,00;22,00;4,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00
2020-08-02;35,00;9,00;9,00;0,00;17,00;4,00;4,00;17,00;0,00;4,00;18,00;0,00;17,00;0,00;13,00;0,00;13,00;4,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;43,00;9,00;17,00;9,00;22,00;4,00;0,00;9,00;9,00;13,00;13,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;9,00;0,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
