Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-04-05;28,00;65,33;40,44;1,56;18,67;26,00;1,00;6,00;41,00;120,00;20,00;8,00;32,00;20,36;40,73;6,36;2,55;5,00;3,00;2,00;0,00;42,00;14,00;14,00;4,20;0,00;1,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;38,00;79,17;23,75;7,92;20,58;24,00;6,00;7,00;31,00;91,20;19,00;7,60;34,20;6,33;27,87;11,40;0,00;3,00;1,00;2,00;3,00;47,50;13,57;4,07;8,14;2,00;1,00;2,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00
2020-04-19;34,00;81,91;27,82;4,64;9,27;22,00;3,00;11,00;48,00;120,89;11,33;3,78;34,00;16,37;35,26;10,07;1,26;8,00;4,00;3,00;2,00;53,04;8,16;12,24;1,36;1,00;2,00;1,00;2,00;4,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;23,00;61,33;19,93;7,67;18,40;23,00;7,00;10,00;24,00;92,00;11,50;15,33;26,83;12,78;20,44;10,22;0,00;11,00;2,00;3,00;1,00;28,41;9,47;8,12;6,76;1,00;4,00;0,00;1,00;3,00;1,00;1,00;0,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;17,00;69,55;15,45;1,55;13,91;17,00;8,00;12,00;30,00;114,75;12,75;4,25;29,75;17,00;47,08;13,08;2,62;8,00;4,00;3,00;3,00;38,25;11,33;9,92;8,50;0,00;0,00;0,00;2,00;6,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;30,00;63,16;23,68;1,58;17,37;33,00;0,00;14,00;29,00;131,25;22,50;7,50;22,50;11,25;31,25;12,50;1,25;11,00;6,00;6,00;5,00;42,27;10,91;10,91;12,27;1,00;1,00;1,00;0,00;3,00;2,00;0,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2020-05-17;46,00;88,93;24,53;4,60;16,87;60,00;6,00;7,00;33,00;134,17;19,17;15,33;30,67;18,65;43,51;12,43;2,49;12,00;3,00;3,00;2,00;24,35;8,12;6,76;4,06;0,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;42,00;75,92;21,00;8,08;12,92;38,00;6,00;12,00;58,00;118,36;22,91;7,64;15,27;15,27;26,73;10,18;2,55;8,00;4,00;5,00;4,00;43,35;13,55;5,42;6,77;1,00;2,00;0,00;4,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;40,00;84,62;18,46;3,08;6,15;22,00;13,00;8,00;41,00;116,36;14,55;7,27;25,45;16,25;32,50;11,25;2,50;5,00;5,00;5,00;1,00;37,33;10,67;14,67;6,67;2,00;1,00;1,00;2,00;7,00;1,00;0,00;0,00;5,00;2,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00
2020-06-07;42,00;115,11;31,11;6,22;17,11;35,00;9,00;9,00;36,00;126,00;19,09;11,45;34,36;17,82;42,00;15,27;2,55;6,00;2,00;8,00;2,00;43,35;5,42;18,97;5,42;0,00;6,00;2,00;1,00;5,00;5,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;54,00;97,20;33,94;3,09;13,89;29,00;7,00;12,00;30,00;138,86;19,29;11,57;23,14;15,07;31,40;11,30;2,51;6,00;5,00;13,00;2,00;44,55;5,40;16,20;8,10;1,00;1,00;0,00;1,00;7,00;1,00;1,00;1,00;2,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-06-21;52,00;83,52;23,64;3,15;11,03;39,00;4,00;7,00;43,00;133,71;18,57;7,43;18,57;21,56;36,78;11,41;3,80;5,00;4,00;4,00;2,00;73,33;8,00;10,67;9,33;5,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-06-28;35,00;68,41;33,41;6,36;11,14;35,00;6,00;17,00;30,00;116,67;19,44;11,67;27,22;23,33;20,74;7,78;1,30;12,00;5,00;6,00;6,00;51,15;6,73;9,42;5,38;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;32,00;62,48;30,48;4,57;21,33;32,00;6,00;9,00;40,00;92,44;21,33;3,56;21,33;28,31;29,54;14,77;1,23;7,00;1,00;10,00;9,00;36,00;9,33;8,00;6,67;1,00;2,00;0,00;4,00;6,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2020-07-12;44,00;83,29;22,00;9,43;6,29;39,00;8,00;8,00;31,00;128,33;18,33;7,33;25,67;26,40;33,94;8,80;5,03;13,00;3,00;8,00;3,00;28,88;15,13;12,38;9,63;3,00;5,00;0,00;3,00;3,00;5,00;4,00;0,00;3,00;1,00;6,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;45,00;94,66;29,48;9,31;21,72;35,00;6,00;10,00;46,00;112,50;22,50;11,25;22,50;32,14;48,86;16,71;2,57;15,00;5,00;9,00;1,00;45,00;15,00;16,36;10,91;1,00;4,00;0,00;7,00;1,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;48,00;105,29;43,35;4,65;15,48;59,00;6,00;24,00;43,00;140,31;22,15;11,08;36,92;30,32;44,21;12,63;2,53;19,00;3,00;15,00;4,00;50,67;8,00;13,33;10,67;3,00;1,00;3,00;1,00;4,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-08-02;44,00;114,71;37,71;3,14;17,29;39,00;8,00;10,00;28,00;117,33;11,00;11,00;22,00;27,66;42,74;17,60;1,26;6,00;3,00;10,00;5,00;44,00;13,33;14,67;12,00;0,00;4,00;0,00;3,00;5,00;5,00;0,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-08-09;45,00;82,24;37,24;4,66;15,52;36,00;9,00;11,00;30,00;116,25;22,50;7,50;22,50;41,25;32,50;22,50;1,25;14,00;3,00;16,00;4,00;51,82;10,91;15,00;13,64;4,00;1,00;0,00;1,00;13,00;4,00;0,00;0,00;3,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-08-16;40,00;91,20;25,60;3,20;9,60;27,00;11,00;4,00;40,00;116,36;18,18;7,27;29,09;33,55;37,42;6,45;7,74;9,00;0,00;10,00;4,00;44,14;6,90;20,69;2,76;2,00;2,00;1,00;7,00;6,00;0,00;0,00;1,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;38,00;71,25;39,58;0,00;12,67;39,00;12,00;10,00;34,00;129,20;19,00;7,60;26,60;27,87;38,00;12,67;3,80;8,00;18,00;6,00;4,00;46,14;9,50;9,50;6,79;1,00;2,00;1,00;1,00;6,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;46,00;108,87;26,07;1,53;16,87;51,00;5,00;5,00;32,00;130,33;26,83;7,67;30,67;22,38;31,08;13,68;0,00;8,00;6,00;8,00;4,00;51,41;4,06;14,88;8,12;0,00;4,00;0,00;1,00;7,00;2,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00
2020-09-06;35,00;68,41;22,27;4,77;17,50;39,00;12,00;18,00;30,00;124,44;15,56;7,78;27,22;16,85;40,19;10,37;7,78;12,00;2,00;4,00;2,00;37,69;6,73;16,15;5,38;0,00;0,00;1,00;4,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-09-13;29,00;79,37;19,84;1,53;13,74;31,00;7,00;14,00;43,00;97,88;18,13;7,25;18,13;20,17;41,61;17,65;0,00;12,00;3,00;9,00;2,00;37,29;9,67;13,81;4,14;1,00;0,00;0,00;2,00;5,00;3,00;1,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-09-20;38,00;61,75;20,58;3,17;14,25;34,00;9,00;7,00;28,00;95,00;22,80;11,40;15,20;16,47;27,87;7,60;0,00;6,00;2,00;7,00;2,00;54,29;9,50;9,50;4,07;1,00;1,00;0,00;0,00;4,00;5,00;1,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00
2020-09-27;52,00;83,52;26,79;7,88;14,18;37,00;4,00;16,00;44,00;85,43;22,29;11,14;18,57;19,02;31,71;13,95;0,00;15,00;5,00;6,00;3,00;34,21;12,32;15,05;9,58;3,00;3,00;0,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;44,00;80,14;34,57;6,29;3,14;40,00;6,00;9,00;22,00;110,00;18,33;14,67;29,33;28,47;24,59;12,94;0,00;10,00;3,00;3,00;1,00;35,75;16,50;11,00;9,63;0,00;0,00;1,00;1,00;3,00;5,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-10-11;38,00;99,75;33,25;6,33;9,50;43,00;8,00;13,00;36,00;98,80;11,40;15,20;26,60;17,73;38,00;16,47;1,27;10,00;3,00;6,00;1,00;46,14;10,86;12,21;9,50;1,00;3,00;0,00;3,00;1,00;6,00;0,00;0,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;41,00;80,42;25,23;0,00;22,08;54,00;16,00;16,00;38,00;78,27;29,82;11,18;22,36;16,15;38,52;9,94;1,24;11,00;1,00;9,00;4,00;31,43;4,10;17,77;9,57;1,00;4,00;0,00;1,00;3,00;3,00;0,00;0,00;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-10-25;62,00;58,90;34,10;6,20;10,85;18,00;4,00;14,00;34,00;102,12;14,59;10,94;29,18;21,51;27,84;11,39;3,80;6,00;3,00;4,00;0,00;26,96;6,74;17,52;5,39;0,00;7,00;0,00;1,00;3,00;4,00;1,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-11-01;30,00;61,58;28,42;6,32;4,74;26,00;6,00;4,00;22,00;71,25;15,00;11,25;30,00;13,75;18,75;8,75;0,00;11,00;1,00;2,00;4,00;32,73;6,82;9,55;2,73;0,00;0,00;0,00;4,00;2,00;0,00;2,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;47,00;94,00;34,47;3,13;17,23;43,00;11,00;13,00;39,00;109,67;11,75;11,75;27,42;26,68;16,51;19,05;1,27;8,00;0,00;3,00;3,00;40,09;9,68;16,59;4,15;0,00;5,00;0,00;4,00;4,00;3,00;0,00;0,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;53,00;87,29;34,29;1,56;9,35;39,00;8,00;14,00;25,00;75,71;22,71;7,57;34,07;12,62;17,67;15,14;0,00;10,00;1,00;10,00;1,00;32,62;13,59;16,31;4,08;0,00;3,00;1,00;0,00;7,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;43,00;92,37;19,11;7,96;17,52;34,00;3,00;9,00;33,00;101,64;19,55;11,73;23,45;21,50;21,50;13,91;1,26;7,00;1,00;3,00;3,00;37,63;8,06;14,78;9,41;1,00;4,00;1,00;1,00;9,00;1,00;0,00;0,00;7,00;0,00;1,00;3,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-11-29;44,00;84,86;42,43;3,14;14,14;39,00;7,00;8,00;36,00;91,67;14,67;7,33;33,00;22,63;27,66;6,29;1,26;9,00;1,00;5,00;3,00;36,00;12,00;16,00;2,67;1,00;1,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-12-06;48,00;104,00;51,20;6,40;8,00;30,00;4,00;11,00;34,00;77,54;18,46;14,77;48,00;31,58;22,74;7,58;1,26;11,00;0,00;3,00;4,00;53,49;12,34;17,83;6,86;1,00;4,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2020-12-13;40,00;63,08;26,15;4,62;18,46;30,00;7,00;7,00;19,00;87,27;14,55;10,91;21,82;18,75;17,50;11,25;3,75;11,00;6,00;8,00;3,00;40,00;13,33;6,67;9,33;0,00;1,00;0,00;1,00;3,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;54,00;112,63;32,40;0,00;15,43;51,00;9,00;12,00;31,00;100,29;23,14;15,43;46,29;18,84;15,07;11,30;2,51;13,00;1,00;6,00;3,00;59,40;13,50;14,85;12,15;1,00;3,00;0,00;4,00;4,00;1,00;0,00;4,00;3,00;1,00;1,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00
2020-12-27;44,00;108,43;33,00;3,14;20,43;31,00;6,00;18,00;33,00;110,00;11,00;11,00;18,33;15,09;21,37;5,03;1,26;7,00;9,00;3,00;3,00;41,25;6,88;6,88;13,75;0,00;0,00;0,00;3,00;3,00;1,00;3,00;0,00;11,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-01-03;45,00;64,29;49,82;3,21;20,89;30,00;7,00;13,00;51,00;108,75;26,25;11,25;33,75;19,29;24,43;12,86;2,57;14,00;1,00;3,00;3,00;47,73;9,55;15,00;8,18;1,00;4,00;1,00;0,00;3,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-01-10;41,00;82,00;31,54;4,73;11,04;35,00;12,00;16,00;27,00;115,55;22,36;7,45;41,00;26,09;17,39;7,45;7,45;11,00;1,00;4,00;1,00;50,26;10,58;7,94;9,26;4,00;3,00;0,00;0,00;1,00;1,00;1,00;3,00;4,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-17;51,00;91,18;41,73;3,09;12,36;46,00;5,00;7,00;32,00;91,07;14,57;14,57;18,21;30,60;28,05;8,93;3,83;11,00;3,00;5,00;1,00;41,61;10,74;13,42;5,37;3,00;1,00;0,00;3,00;5,00;0,00;0,00;1,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;47,00;104,97;31,33;7,83;14,10;39,00;12,00;12,00;34,00;97,92;15,67;7,83;39,17;16,51;34,30;10,16;5,08;12,00;1,00;4,00;0,00;53,71;9,40;17,46;6,71;1,00;3,00;3,00;3,00;4,00;1,00;1,00;0,00;4,00;0,00;4,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-01-31;34,00;89,64;34,00;1,55;13,91;32,00;14,00;12,00;54,00;98,22;18,89;11,33;30,22;27,70;22,67;7,56;2,52;8,00;4,00;8,00;4,00;57,12;6,80;8,16;5,44;3,00;1,00;0,00;0,00;4,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;45,00;94,66;35,69;4,66;13,97;49,00;7,00;12,00;53,00;101,25;26,25;11,25;33,75;21,86;37,29;20,57;0,00;11,00;1,00;7,00;1,00;49,09;9,55;12,27;8,18;0,00;4,00;0,00;1,00;7,00;0,00;1,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-02-14;55,00;99,00;28,29;4,71;12,57;43,00;3,00;8,00;36,00;135,67;18,33;11,00;33,00;25,00;45,00;15,00;3,75;11,00;1,00;6,00;3,00;87,20;5,37;21,46;6,71;4,00;4,00;0,00;0,00;8,00;4,00;1,00;0,00;8,00;3,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;29,00;91,83;19,33;1,61;11,28;39,00;5,00;5,00;38,00;116,00;14,50;7,25;21,75;16,39;15,13;5,04;0,00;12,00;0,00;11,00;1,00;56,62;5,52;19,33;5,52;0,00;0,00;0,00;0,00;4,00;1,00;0,00;3,00;8,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00
2021-02-28;46,00;64,40;32,20;4,60;7,67;37,00;8,00;9,00;38,00;118,83;15,33;15,33;26,83;23,00;24,28;7,67;0,00;7,00;1,00;5,00;3,00;66,29;8,12;16,24;10,82;1,00;4,00;0,00;3,00;7,00;5,00;0,00;0,00;7,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-03-07;59,00;107,13;35,71;4,66;21,74;34,00;14,00;5,00;36,00;129,06;18,44;11,06;51,63;25,11;61,51;12,55;0,00;10,00;1,00;7,00;3,00;64,36;13,41;14,75;8,05;1,00;3,00;0,00;1,00;5,00;1,00;0,00;0,00;8,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;44,00;91,14;25,14;4,71;18,86;25,00;5,00;10,00;33,00;135,67;18,33;11,00;33,00;22,63;31,43;18,86;2,51;8,00;4,00;6,00;4,00;57,33;8,00;10,67;8,00;0,00;5,00;1,00;4,00;8,00;1,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;68,00;103,55;35,55;6,18;15,45;42,00;12,00;22,00;36,00;132,22;15,11;18,89;30,22;25,19;41,56;16,37;1,26;4,00;5,00;8,00;4,00;40,80;5,44;14,96;13,60;4,00;1,00;0,00;0,00;8,00;3,00;1,00;3,00;1,00;0,00;1,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;35,00;140,00;31,82;9,55;17,50;50,00;10,00;10,00;53,00;143,89;38,89;3,89;27,22;22,50;38,75;18,75;1,25;7,00;7,00;7,00;4,00;52,50;14,81;12,12;4,04;1,00;3,00;1,00;4,00;10,00;0,00;0,00;1,00;4,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;47,00;101,83;40,73;9,40;14,10;57,00;10,00;17,00;71,00;130,15;25,31;10,85;39,77;33,03;41,92;21,59;0,00;11,00;4,00;3,00;4,00;44,31;12,09;13,43;5,37;1,00;1,00;0,00;0,00;10,00;1,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-04-11;64,00;120,20;37,46;3,12;12,49;53,00;16,00;14,00;44,00;128,00;18,82;7,53;33,88;31,37;38,90;18,82;2,51;12,00;1,00;7,00;1,00;55,83;9,53;10,89;10,89;3,00;1,00;1,00;7,00;7,00;0,00;3,00;1,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-04-18;60,00;135,79;47,37;6,32;17,37;51,00;15,00;11,00;47,00;161,25;30,00;22,50;37,50;10,21;40,85;25,53;3,83;14,00;10,00;6,00;3,00;106,36;10,91;30,00;8,18;4,00;6,00;0,00;3,00;6,00;4,00;3,00;0,00;10,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-04-25;51,00;117,94;43,03;6,38;15,94;36,00;10,00;19,00;49,00;142,07;29,14;14,57;36,43;35,70;57,38;19,13;1,28;16,00;5,00;5,00;1,00;39,97;13,78;17,92;4,14;0,00;7,00;3,00;3,00;1,00;5,00;3,00;4,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-02;57,00;107,67;38,00;4,75;17,42;43,00;21,00;17,00;34,00;167,20;26,60;11,40;45,60;31,67;89,93;16,47;2,53;14,00;7,00;4,00;4,00;55,64;10,86;17,64;5,43;0,00;1,00;0,00;8,00;6,00;4,00;3,00;3,00;5,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-09;58,00;128,54;45,46;6,27;14,11;49,00;13,00;10,00;43,00;166,27;19,33;7,73;34,80;27,07;45,11;27,07;3,87;14,00;7,00;8,00;4,00;67,67;16,57;29,00;1,38;1,00;4,00;1,00;6,00;8,00;3,00;7,00;3,00;7,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-05-16;58,00;114,43;40,76;3,14;17,24;45,00;17,00;17,00;41,00;201,07;23,20;11,60;34,80;23,96;69,35;13,87;7,57;13,00;8,00;6,00;6,00;62,05;16,19;21,58;6,74;0,00;0,00;4,00;3,00;1,00;4,00;1,00;1,00;7,00;0,00;1,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00
2021-05-23;71,00;106,50;26,24;4,63;18,52;36,00;14,00;11,00;38,00;179,37;22,42;11,21;37,37;38,04;53,25;16,48;3,80;15,00;11,00;13,00;10,00;72,34;9,38;13,40;16,08;1,00;1,00;0,00;8,00;8,00;1,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;68,00;98,05;34,79;7,91;14,23;66,00;14,00;11,00;37,00;204,00;18,89;18,89;37,78;32,08;69,28;10,26;3,85;16,00;1,00;7,00;7,00;55,76;19,04;27,20;14,96;1,00;1,00;1,00;4,00;7,00;4,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;60,00;91,58;44,21;6,32;18,95;50,00;10,00;10,00;41,00;232,50;18,75;15,00;33,75;40,00;80,00;15,00;11,25;14,00;3,00;11,00;4,00;55,91;19,09;31,36;9,55;0,00;1,00;0,00;1,00;17,00;4,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00
2021-06-13;68,00;99,63;25,30;6,33;22,14;40,00;7,00;10,00;40,00;245,56;26,44;18,89;30,22;32,74;93,19;16,37;10,07;10,00;13,00;6,00;0,00;99,28;13,60;35,36;5,44;1,00;3,00;0,00;3,00;8,00;1,00;0,00;3,00;4,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-06-20;68,00;112,28;34,79;1,58;14,23;42,00;9,00;16,00;42,00;245,56;22,67;11,33;37,78;21,81;97,51;21,81;3,85;9,00;10,00;10,00;9,00;99,28;17,68;27,20;9,52;1,00;3,00;1,00;3,00;17,00;4,00;3,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;67,00;121,53;37,40;1,56;7,79;75,00;14,00;14,00;44,00;286,61;22,33;11,17;26,06;32,87;101,13;18,96;8,85;9,00;10,00;6,00;6,00;82,04;23,24;17,78;19,14;4,00;6,00;1,00;9,00;4,00;1,00;0,00;6,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;89,00;148,33;26,54;4,68;14,05;43,00;7,00;11,00;33,00;259,58;33,38;11,13;44,50;34,33;102,99;11,44;3,81;13,00;0,00;11,00;3,00;101,14;26,97;22,92;5,39;3,00;3,00;0,00;3,00;13,00;6,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-07-11;77,00;125,71;22,00;7,86;14,14;45,00;6,00;10,00;44,00;281,05;30,80;1,93;38,50;25,25;88,36;13,89;7,57;24,00;8,00;13,00;1,00;133,74;10,81;33,77;12,16;3,00;4,00;3,00;4,00;14,00;4,00;3,00;0,00;4,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;78,00;112,32;29,64;9,36;14,04;49,00;13,00;9,00;34,00;260,00;26,00;7,43;33,43;31,97;99,74;15,34;6,39;9,00;4,00;3,00;7,00;84,84;10,95;19,16;2,74;3,00;3,00;3,00;6,00;10,00;6,00;0,00;0,00;7,00;0,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-07-25;79,00;103,78;20,14;3,10;20,14;45,00;1,00;13,00;28,00;240,76;22,57;11,29;22,57;23,83;90,29;17,56;1,25;17,00;4,00;7,00;6,00;79,00;27,24;20,43;8,17;3,00;1,00;0,00;3,00;8,00;1,00;3,00;3,00;10,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;67,00;91,93;21,81;6,23;17,14;36,00;6,00;13,00;34,00;208,44;29,78;7,44;33,50;41,72;82,17;12,64;3,79;14,00;4,00;9,00;4,00;83,41;9,57;24,61;4,10;1,00;0,00;0,00;3,00;9,00;0,00;3,00;1,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-08-08;52,00;99,27;23,64;4,73;14,18;30,00;6,00;4,00;38,00;215,43;29,71;14,86;26,00;29,17;84,98;15,22;1,27;20,00;3,00;7,00;6,00;121,33;12,00;10,67;2,67;3,00;3,00;0,00;7,00;10,00;1,00;0,00;1,00;6,00;0,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-08-15;74,00;89,74;48,81;6,30;25,19;49,00;20,00;13,00;41,00;188,70;25,90;7,40;37,00;25,52;75,28;16,59;5,10;10,00;7,00;8,00;4,00;61,67;19,19;12,33;10,96;3,00;1,00;0,00;6,00;13,00;1,00;1,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-08-22;50,00;78,13;12,50;3,13;9,38;44,00;7,00;11,00;39,00;203,85;26,92;7,69;23,08;20,00;66,25;3,75;8,75;9,00;7,00;10,00;7,00;78,38;16,22;16,22;17,57;0,00;1,00;0,00;3,00;3,00;3,00;4,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00
2021-08-29;68,00;112,28;25,30;6,33;11,07;30,00;16,00;9,00;32,00;181,33;18,89;7,56;37,78;30,79;89,81;14,11;1,28;14,00;7,00;13,00;3,00;66,64;13,60;20,40;9,52;1,00;0,00;1,00;3,00;16,00;3,00;3,00;3,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;6,00;0,00;0,00
2021-09-05;44,00;119,43;23,57;6,29;7,86;50,00;5,00;23,00;32,00;194,33;22,00;25,67;25,67;20,11;57,83;10,06;6,29;6,00;8,00;9,00;6,00;72,00;8,00;18,67;9,33;0,00;0,00;2,00;5,00;6,00;0,00;3,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00
