Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-03-22;18,00;9,00;3,00;3,00;2,00;0,00;7,00;4,00;0,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;14,00;0,00;1,00;3,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;15,00;8,00;1,00;9,00;4,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;5,00;1,00;6,00;4,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;5,00;5,00;3,00;3,00;0,00;3,00;5,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;8,00;4,00;3,00;7,00;4,00;0,00;3,00;5,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;19,00;8,00;2,00;6,00;1,00;2,00;4,00;2,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-05-10;13,00;5,00;3,00;5,00;1,00;0,00;6,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;13,00;3,00;1,00;6,00;2,00;2,00;5,00;5,00;1,00;0,00;2,00;0,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;17,00;12,00;5,00;7,00;1,00;2,00;9,00;5,00;2,00;0,00;1,00;2,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00
2020-05-31;24,00;8,00;4,00;12,00;2,00;1,00;4,00;8,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;23,00;10,00;4,00;8,00;3,00;4,00;4,00;3,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;1,00
2020-06-14;28,00;9,00;6,00;12,00;3,00;2,00;3,00;3,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
2020-06-21;46,00;16,00;9,00;14,00;5,00;1,00;2,00;5,00;2,00;0,00;4,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;2,00;0,00;1,00
2020-06-28;36,00;9,00;6,00;19,00;5,00;4,00;3,00;4,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00
2020-07-05;57,00;18,00;9,00;16,00;1,00;4,00;13,00;8,00;6,00;0,00;2,00;3,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;55,00;7,00;11,00;13,00;4,00;2,00;13,00;8,00;2,00;0,00;2,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00
2020-07-19;57,00;24,00;19,00;18,00;1,00;7,00;8,00;15,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-07-26;55,00;20,00;7,00;18,00;2,00;6,00;7,00;17,00;8,00;2,00;0,00;2,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00
2020-08-02;54,00;17,00;5,00;12,00;0,00;2,00;14,00;14,00;3,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;2,00
2020-08-09;58,00;33,00;2,00;13,00;5,00;2,00;16,00;12,00;4,00;0,00;2,00;0,00;2,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-08-16;31,00;8,00;8,00;4,00;3,00;3,00;10,00;11,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2020-08-23;33,00;11,00;4,00;9,00;11,00;1,00;9,00;3,00;1,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-08-30;31,00;5,00;7,00;6,00;16,00;2,00;1,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;19,00;11,00;6,00;3,00;1,00;6,00;4,00;7,00;3,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;19,00;5,00;2,00;8,00;1,00;1,00;5,00;4,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00
2020-09-20;20,00;7,00;5,00;3,00;1,00;1,00;1,00;4,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-09-27;16,00;8,00;3,00;3,00;1,00;1,00;3,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;20,00;6,00;1,00;11,00;4,00;3,00;9,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2020-10-11;11,00;7,00;0,00;7,00;3,00;2,00;1,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-10-18;20,00;5,00;1,00;1,00;2,00;1,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-10-25;21,00;5,00;0,00;5,00;1,00;1,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-11-01;21,00;5,00;1,00;1,00;0,00;2,00;3,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;15,00;4,00;2,00;2,00;2,00;1,00;4,00;4,00;2,00;0,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-11-15;8,00;2,00;0,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;24,00;7,00;1,00;3,00;1,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-11-29;17,00;4,00;1,00;4,00;1,00;3,00;4,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00
2020-12-06;16,00;6,00;2,00;5,00;0,00;0,00;9,00;2,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-12-13;12,00;3,00;1,00;4,00;0,00;1,00;4,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-12-20;19,00;4,00;1,00;9,00;1,00;1,00;6,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-12-27;22,00;4,00;0,00;6,00;0,00;2,00;1,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00
2021-01-03;11,00;3,00;4,00;5,00;3,00;1,00;2,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-10;18,00;6,00;2,00;2,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
