Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-02-16;33,00;4,71;7,86;7,86;0,00;13,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;33,00;15,71;7,86;0,00;7,86;16,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-03-01;35,00;0,00;0,00;4,57;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;38,00;23,75;3,17;11,08;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-03-15;15,00;0,00;3,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;11,00;7,86;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;7,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;12,00;8,57;3,43;3,43;12,00;12,00;0,00;8,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00
2020-04-12;4,00;0,00;0,00;0,00;0,00;4,00;0,00;11,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;11,00;0,00;3,14;3,14;3,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;14,00;0,00;10,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;22,00;7,86;0,00;3,14;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-05-17;11,00;3,14;3,14;7,86;3,14;4,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;15,00;3,33;8,33;0,00;8,33;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;25,00;10,94;3,13;7,81;7,81;4,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;18,00;14,73;3,27;8,18;8,18;4,00;4,00;11,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;36,00;21,91;10,96;10,96;14,09;0,00;18,00;18,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-06-21;46,00;11,10;0,00;0,00;15,86;15,00;11,00;11,00;0,00;0,00;4,00;4,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00
2020-06-28;62,00;19,08;22,26;7,95;19,08;22,00;7,00;26,00;4,00;0,00;4,00;0,00;18,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-07-05;73,00;26,98;7,93;11,11;11,11;27,00;23,00;4,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;70,00;33,41;28,64;25,45;33,41;21,00;12,00;16,00;0,00;8,00;16,00;4,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;33,00;36,14;28,29;28,29;20,43;41,00;12,00;25,00;0,00;4,00;0,00;8,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;4,00
2020-07-26;51,00;43,03;20,72;17,53;12,75;25,00;30,00;21,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-08-02;69,00;21,95;7,84;12,55;12,55;34,00;26,00;9,00;0,00;0,00;13,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;57,00;20,58;7,92;7,92;7,92;24,00;12,00;4,00;0,00;4,00;12,00;4,00;12,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;68,00;20,56;15,81;7,91;158,14;28,00;8,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;31,00;34,10;15,50;10,85;68,20;8,00;16,00;31,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-08-30;51,00;7,97;11,16;7,97;3,19;0,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-09-06;24,00;20,80;76,80;16,00;4,80;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;12,00;0,00;4,50;7,50;4,50;12,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;4,00;6,00;0,00;6,00;16,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;12,00;4,50;0,00;4,50;4,50;8,00;0,00;12,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;0,00;0,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;13,00;4,88;0,00;21,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;12,00;0,00;0,00;4,50;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;8,00;0,00;0,00;4,80;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;4,00;0,00;6,67;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;13,00;8,13;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;16,00;4,80;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;17,00;4,64;7,73;0,00;12,36;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
