Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-07-05;29,00;35,00;35,00;24,00;13,00;24,00;11,00;19,00;3,00;11,00;8,00;8,00;13,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-07-12;49,00;14,00;17,00;20,00;29,00;23,00;9,00;11,00;3,00;11,00;9,00;0,00;3,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;3,00
2020-07-19;33,00;30,00;18,00;39,00;30,00;36,00;12,00;9,00;6,00;3,00;12,00;6,00;12,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;37,00;31,00;26,00;23,00;23,00;26,00;17,00;6,00;6,00;3,00;3,00;0,00;6,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-08-02;22,00;17,00;44,00;11,00;17,00;14,00;6,00;22,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00
2020-08-09;21,00;16,00;21,00;16,00;18,00;5,00;8,00;8,00;3,00;3,00;8,00;3,00;0,00;0,00;3,00;3,00;3,00;0,00;3,00;0,00;3,00
2020-08-16;50,00;32,00;32,00;16,00;45,00;11,00;8,00;8,00;11,00;0,00;0,00;5,00;11,00;3,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-08-23;21,00;24,00;19,00;24,00;43,00;21,00;3,00;8,00;3,00;0,00;3,00;5,00;8,00;0,00;3,00;3,00;3,00;0,00;0,00;3,00;0,00
2020-08-30;21,00;21,00;29,00;8,00;5,00;3,00;3,00;0,00;11,00;3,00;0,00;3,00;5,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-09-06;22,00;16,00;90,00;0,00;3,00;3,00;8,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;27,00;16,00;19,00;8,00;8,00;5,00;3,00;3,00;0,00;0,00;0,00;5,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-09-20;24,00;3,00;8,00;8,00;3,00;5,00;3,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;16,00;0,00;16,00;3,00;5,00;8,00;3,00;3,00;8,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-10-04;14,00;5,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-10-11;6,00;3,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-10-18;0,00;0,00;11,00;14,00;8,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;16,00;0,00;5,00;3,00;5,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;5,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;8,00;3,00;5,00;3,00;5,00;3,00;3,00;0,00;5,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
