Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-03-29;36,00;5,00;16,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;19,64;29,45;0,00;0,00;0,00;29,45;0,00;5,00;0,00;0,00;10,00
2020-04-05;32,00;5,00;16,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;15,16;21,89;0,00;0,00;0,00;35,20;0,00;0,00;0,00;5,00;0,00
2020-04-12;56,00;10,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;14,82;39,53;0,00;6,59;0,00;39,53;0,00;0,00;5,00;0,00;5,00
2020-04-19;25,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;35,00;65,00;0,00;0,00;0,00;43,75;0,00;0,00;0,00;5,00;5,00
2020-04-26;41,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,13;41,00;0,00;6,83;0,00;27,33;0,00;0,00;0,00;20,00;10,00
2020-05-03;15,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;50,00;0,00;0,00;0,00;51,00;0,00;0,00;0,00;0,00;5,00
2020-05-10;31,00;5,00;10,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;4,89;50,58;0,00;0,00;0,00;51,67;0,00;0,00;5,00;5,00;5,00
2020-05-17;26,00;10,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;19,50;26,00;0,00;0,00;6,50;42,25;0,00;0,00;10,00;0,00;0,00
2020-05-24;49,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,03;27,03;0,00;0,00;0,00;26,13;0,00;5,00;5,00;0,00;5,00
2020-05-31;53,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,13;15,39;32,48;0,00;0,00;0,00;29,81;0,00;0,00;5,00;0,00;5,00
2020-06-07;27,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,06;48,94;16,88;0,00;0,00;33,75;0,00;0,00;16,00;11,00;11,00
2020-06-14;22,00;6,00;11,00;6,00;0,00;11,00;0,00;0,00;6,00;0,00;5,08;44,00;0,00;6,29;0,00;69,14;0,00;6,00;0,00;6,00;11,00
2020-06-21;22,00;6,00;17,00;6,00;0,00;17,00;0,00;0,00;6,00;11,85;5,08;16,92;0,00;0,00;0,00;31,43;0,00;0,00;6,00;17,00;6,00
2020-06-28;23,00;23,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;16,43;34,50;0,00;0,00;0,00;46,00;0,00;0,00;6,00;6,00;6,00
2020-07-05;45,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;28,33;28,33;0,00;6,43;0,00;32,14;0,00;0,00;11,00;0,00;6,00
2020-07-12;29,00;0,00;0,00;6,00;6,00;0,00;11,00;0,00;0,00;0,00;5,12;46,06;11,94;0,00;0,00;54,78;0,00;0,00;0,00;6,00;17,00
2020-07-19;35,00;6,00;6,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;16,67;75,00;5,00;0,00;0,00;35,00;0,00;6,00;0,00;0,00;0,00
2020-07-26;29,00;23,00;6,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;23,88;40,94;0,00;0,00;0,00;54,78;0,00;0,00;0,00;6,00;0,00
2020-08-02;35,00;0,00;17,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;23,33;35,00;0,00;0,00;0,00;66,50;0,00;0,00;11,00;0,00;11,00
2020-08-09;35,00;0,00;12,00;17,00;0,00;12,00;0,00;0,00;6,00;0,00;5,00;45,00;5,00;0,00;0,00;52,50;0,00;0,00;0,00;0,00;12,00
2020-08-16;11,00;0,00;6,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;15,71;26,71;0,00;0,00;0,00;62,33;0,00;0,00;0,00;0,00;6,00
2020-08-23;33,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,55;59,40;0,00;0,00;0,00;49,50;0,00;0,00;5,00;0,00;0,00
2020-08-30;27,00;0,00;16,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;10,13;32,06;0,00;0,00;0,00;37,13;0,00;0,00;0,00;0,00;5,00
2020-09-06;22,00;5,00;11,00;0,00;0,00;5,00;0,00;0,00;0,00;5,08;16,92;54,15;0,00;0,00;0,00;47,67;0,00;0,00;5,00;0,00;5,00
2020-09-13;48,00;11,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;16,55;26,48;0,00;0,00;6,86;44,57;0,00;0,00;5,00;5,00;0,00
2020-09-20;16,00;11,00;5,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;9,60;16,00;0,00;0,00;0,00;51,20;0,00;5,00;11,00;5,00;11,00
2020-09-27;29,00;6,00;6,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;35,82;47,76;0,00;0,00;6,44;45,11;0,00;0,00;0,00;12,00;12,00
2020-10-04;12,00;0,00;6,00;12,00;0,00;6,00;0,00;6,00;0,00;0,00;12,00;36,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;6,00;0,00
2020-10-11;26,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;13,87;32,93;0,00;0,00;0,00;32,50;0,00;0,00;0,00;0,00;6,00
2020-10-18;13,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;13,00;43,88;6,50;0,00;0,00;61,75;0,00;0,00;7,00;0,00;7,00
2020-10-25;19,00;13,00;19,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;30,08;12,67;0,00;0,00;6,33;79,17;0,00;0,00;13,00;13,00;6,00
2020-11-01;21,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;21,00;35,54;0,00;0,00;0,00;28,00;0,00;0,00;5,00;0,00;21,00
2020-11-08;18,00;0,00;18,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;11,45;24,55;11,45;7,20;14,40;54,00;0,00;0,00;6,00;0,00;6,00
2020-11-15;19,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,91;44,91;6,91;0,00;0,00;82,33;0,00;6,00;19,00;6,00;0,00
2020-11-22;26,00;0,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;6,50;37,38;0,00;0,00;0,00;32,50;0,00;0,00;7,00;7,00;0,00
2020-11-29;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,86;30,86;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;31,00;13,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;24,47;42,42;0,00;0,00;0,00;44,78;0,00;0,00;12,00;6,00;6,00
2020-12-13;26,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;13,87;39,87;0,00;0,00;0,00;68,25;0,00;0,00;0,00;0,00;6,00
