Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-04-19;37,00;23,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,00;37,00;0,00;0,00;0,00;12,95;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;13,00;7,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;12,00;6,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;38,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,41;0,00;0,00;0,00;13,30;0,00;0,00;13,00;0,00;0,00
2020-05-17;13,00;37,14;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;39,00;13,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;13,00;50,14;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00
2020-05-31;27,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,50;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;13,00
2020-06-07;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;30,00;0,00;0,00;0,00;14,00;7,00;0,00;13,00;0,00;0,00
2020-06-14;14,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;102,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00
2020-06-21;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;40,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;71,00;27,61;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;15,53;57,69;0,00;0,00;0,00;14,95;0,00;0,00;0,00;0,00;0,00
2020-07-05;0,00;29,00;7,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;7,00;46,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;14,00
