Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-09-06;37,00;0,00;19,00;0,00;0,00;9,00;0,00;0,00;0,00;5,10;14,03;37,00;0,00;0,00;0,00;27,75;0,00;0,00;5,00;5,00;0,00
2020-09-13;32,00;9,00;9,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;5,12;37,12;0,00;0,00;0,00;28,80;0,00;0,00;5,00;5,00;5,00
2020-09-20;14,00;19,00;19,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;19,09;5,09;0,00;0,00;52,50;0,00;5,00;9,00;9,00;5,00
2020-09-27;15,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;28,75;0,00;6,00;6,00;24,00;0,00;0,00;0,00;5,00;10,00
2020-10-04;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;10,00;0,00;5,00;20,00;5,00;6,67;0,00;90,00;0,00;0,00;5,00;5,00;5,00
2020-10-11;61,00;6,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;5,08;16,52;33,04;0,00;0,00;6,42;35,32;0,00;0,00;0,00;0,00;0,00
2020-10-18;11,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;58,67;0,00;0,00;0,00;57,75;0,00;0,00;6,00;0,00;11,00
2020-10-25;6,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;19,50;19,50;0,00;0,00;0,00;36,00;0,00;0,00;6,00;17,00;0,00
2020-11-01;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;25,00;0,00;1,00;0,00;12,00;1,00;0,00;5,00;0,00;5,00
2020-11-08;37,00;0,00;26,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;26,79;42,10;5,10;0,00;0,00;52,42;0,00;0,00;5,00;11,00;0,00
2020-11-15;22,00;0,00;5,00;11,00;0,00;0,00;5,00;0,00;5,00;5,18;11,65;60,82;5,18;0,00;0,00;44,00;0,00;0,00;11,00;0,00;5,00
2020-11-22;28,00;11,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,45;16,55;5,09;0,00;0,00;49,78;0,00;0,00;0,00;0,00;0,00
2020-11-29;27,00;0,00;11,00;5,00;0,00;5,00;0,00;0,00;0,00;5,14;10,29;21,86;0,00;0,00;0,00;30,00;6,00;0,00;0,00;5,00;0,00
2020-12-06;32,00;5,00;5,00;5,00;5,00;11,00;0,00;0,00;0,00;0,00;16,64;26,88;10,24;6,40;0,00;28,80;0,00;0,00;16,00;0,00;0,00
2020-12-13;22,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,18;33,65;0,00;0,00;0,00;72,29;0,00;0,00;0,00;0,00;5,00
2020-12-20;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,79;27,93;0,00;5,67;0,00;31,17;0,00;0,00;0,00;0,00;12,00
2020-12-27;44,00;11,00;17,00;0,00;0,00;11,00;0,00;0,00;11,00;0,00;32,69;54,06;0,00;0,00;0,00;44,00;0,00;0,00;6,00;0,00;0,00
2021-01-03;41,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;4,97;9,94;24,85;0,00;0,00;0,00;31,54;6,31;0,00;0,00;0,00;5,00
2021-01-10;21,00;5,00;26,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;9,88;30,88;0,00;0,00;0,00;45,00;0,00;0,00;16,00;0,00;11,00
2021-01-17;21,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;5,00;0,00;14,82;56,82;0,00;0,00;0,00;57,00;0,00;0,00;0,00;0,00;5,00
2021-01-24;37,00;5,00;16,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;21,69;47,21;0,00;0,00;6,17;67,83;0,00;5,00;0,00;5,00;0,00
2021-01-31;21,00;0,00;26,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;15,75;38,06;0,00;0,00;9,00;36,00;6,00;0,00;5,00;5,00;10,00
2021-02-07;27,00;5,00;11,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,14;32,14;0,00;0,00;0,00;40,50;0,00;0,00;0,00;0,00;5,00
2021-02-14;37,00;11,00;11,00;16,00;0,00;0,00;0,00;0,00;0,00;4,93;4,93;25,90;0,00;0,00;0,00;30,83;0,00;0,00;5,00;0,00;16,00
2021-02-21;32,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;5,00;0,00;16,64;32,00;0,00;6,40;0,00;51,20;0,00;0,00;5,00;0,00;11,00
2021-02-28;38,00;0,00;11,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;10,13;31,67;5,07;0,00;0,00;53,83;0,00;0,00;5,00;5,00;0,00
2021-03-07;32,00;11,00;11,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,12;58,88;0,00;0,00;0,00;16,00;0,00;0,00;0,00;5,00;11,00
2021-03-14;25,00;0,00;10,00;0,00;5,00;15,00;0,00;5,00;5,00;0,00;5,00;48,75;0,00;0,00;0,00;34,38;0,00;0,00;0,00;0,00;10,00
2021-03-21;53,00;16,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;21,45;69,40;0,00;0,00;0,00;62,35;0,00;0,00;5,00;0,00;5,00
2021-03-28;22,00;16,00;5,00;5,00;5,00;5,00;11,00;0,00;5,00;0,00;5,18;77,65;5,18;0,00;0,00;28,29;0,00;5,00;0,00;5,00;11,00
2021-04-04;16,00;5,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;20,92;73,85;0,00;0,00;0,00;60,80;0,00;5,00;5,00;11,00;16,00
2021-04-11;53,00;5,00;11,00;11,00;0,00;0,00;0,00;5,00;5,00;0,00;5,05;94,64;15,14;9,35;0,00;53,00;6,24;5,00;0,00;0,00;5,00
2021-04-18;38,00;11,00;5,00;0,00;0,00;11,00;16,00;0,00;11,00;0,00;16,47;70,93;5,07;6,33;0,00;76,00;0,00;0,00;5,00;0,00;11,00
2021-04-25;32,00;5,00;27,00;11,00;0,00;11,00;5,00;0,00;0,00;0,00;32,00;48,64;0,00;6,40;6,40;67,20;0,00;0,00;0,00;0,00;5,00
2021-05-02;27,00;0,00;5,00;5,00;0,00;21,00;16,00;0,00;5,00;0,00;32,14;65,57;0,00;0,00;0,00;63,00;6,00;0,00;0,00;11,00;0,00
2021-05-09;77,00;22,00;11,00;0,00;0,00;5,00;0,00;11,00;11,00;0,00;44,18;93,41;0,00;6,16;6,16;43,12;0,00;0,00;11,00;5,00;16,00
2021-05-16;44,00;5,00;11,00;22,00;0,00;16,00;0,00;0,00;22,00;0,00;11,65;72,47;0,00;6,29;0,00;88,00;0,00;0,00;5,00;0,00;5,00
2021-05-23;22,00;6,00;6,00;0,00;6,00;11,00;6,00;6,00;11,00;0,00;16,82;95,76;0,00;0,00;0,00;34,57;6,29;0,00;6,00;0,00;11,00
2021-05-30;45,00;6,00;28,00;6,00;0,00;17,00;0,00;0,00;28,00;0,00;34,71;45,00;0,00;0,00;0,00;125,36;0,00;0,00;0,00;0,00;11,00
2021-06-06;49,00;0,00;5,00;5,00;0,00;11,00;0,00;0,00;0,00;5,03;16,33;65,33;11,31;0,00;0,00;58,19;0,00;0,00;0,00;0,00;11,00
2021-06-13;27,00;5,00;16,00;0,00;16,00;16,00;0,00;0,00;5,00;4,91;20,86;111,68;0,00;0,00;0,00;84,00;0,00;0,00;5,00;5,00;16,00
2021-06-20;39,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;39,00;78,00;0,00;0,00;0,00;54,00;6,00;0,00;0,00;6,00;0,00
2021-06-27;38,00;19,00;6,00;13,00;0,00;19,00;0,00;0,00;13,00;0,00;6,33;126,67;6,33;0,00;0,00;57,00;0,00;0,00;6,00;0,00;6,00
