Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-12-06;3,00;48,00;0,00;12,00;6,00;9,00;6,00;0,00;6,00;0,00;9,00;0,00;0,00
2020-12-13;0,00;18,00;1,00;3,00;2,00;9,00;3,00;0,00;3,00;6,00;3,00;0,00;3,00
2020-12-20;7,00;35,00;7,00;10,50;7,00;10,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00
2020-12-27;7,00;73,50;3,50;14,00;14,00;7,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-01-03;9,00;42,00;0,00;6,00;3,00;6,00;6,00;0,00;0,00;3,00;0,00;3,00;0,00
2021-01-10;12,00;60,00;3,00;3,00;9,00;9,00;6,00;3,00;0,00;0,00;0,00;3,00;0,00
2021-01-17;6,00;33,00;0,00;3,00;15,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;9,00;30,00;3,00;3,00;9,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-01-31;11,00;24,75;0,00;8,25;2,75;0,00;0,00;3,00;3,00;0,00;3,00;0,00;6,00
2021-02-07;3,00;30,00;0,00;3,00;12,00;0,00;0,00;0,00;6,00;6,00;0,00;3,00;0,00
2021-02-14;3,00;78,00;0,00;3,00;18,00;6,00;3,00;6,00;3,00;3,00;0,00;0,00;0,00
2021-02-21;9,00;51,00;0,00;3,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;18,00;30,00;3,00;12,00;18,00;9,00;9,00;3,00;0,00;0,00;3,00;0,00;3,00
2021-03-07;3,00;48,00;0,00;15,00;3,00;0,00;12,00;6,00;3,00;0,00;0,00;0,00;0,00
2021-03-14;5,00;47,50;0,00;7,50;7,50;3,00;0,00;0,00;8,00;5,00;0,00;0,00;0,00
2021-03-21;27,00;39,00;0,00;18,00;9,00;0,00;3,00;3,00;9,00;9,00;3,00;0,00;0,00
2021-03-28;6,00;18,00;0,00;6,00;15,00;10,00;3,00;0,00;3,00;0,00;3,00;0,00;3,00
2021-04-04;6,00;24,00;0,00;3,00;3,00;6,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00
2021-04-11;12,00;42,00;0,00;9,00;9,00;0,00;14,00;6,00;0,00;0,00;0,00;3,00;0,00
2021-04-18;15,00;27,00;0,00;3,00;9,00;3,00;12,00;6,00;0,00;0,00;0,00;3,00;0,00
2021-04-25;9,00;39,00;0,00;9,00;9,00;3,00;6,00;3,00;3,00;0,00;6,00;3,00;0,00
2021-05-02;15,00;51,00;3,00;6,00;9,00;0,00;6,00;3,00;0,00;3,00;0,00;3,00;0,00
2021-05-09;12,00;36,00;3,00;18,00;12,00;6,00;12,00;3,00;0,00;6,00;0,00;3,00;0,00
2021-05-16;23,00;75,57;0,00;6,57;19,71;9,00;9,00;0,00;3,00;0,00;6,00;0,00;6,00
2021-05-23;22,00;66,00;0,00;15,71;6,29;21,00;12,00;3,00;0,00;3,00;3,00;6,00;3,00
2021-05-30;24,00;78,00;0,00;6,00;24,00;9,00;3,00;3,00;3,00;3,00;6,00;3,00;6,00
2021-06-06;27,00;60,00;3,00;15,00;21,00;15,00;3,00;0,00;6,00;6,00;3,00;6,00;0,00
