Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-01-24;6,00;3,00;12,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;10,00;3,33;3,33;0,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-02-07;10,00;6,67;6,67;6,67;0,00;3,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00
2021-02-14;17,00;0,00;3,19;10,63;6,38;7,00;0,00;3,00;0,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;7,00;7,00;0,00;11,67;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;14,00;0,00;3,23;6,46;3,23;7,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;46,00;6,42;3,21;3,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;6,00;9,00;12,00;6,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;7,00;0,00;10,50;10,50;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-03-28;4,00;4,00;17,33;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
