Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-11-01;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;14,00;11,00;0,00;0,00;5,00;11,00;5,00;8,00;8,00;0,00;16,00
2020-11-08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;9,00;18,00;0,00;0,00
2020-11-15;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00
2020-11-22;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;28,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;40,44;0,00;26,44
2020-11-29;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;11,00;0,00;0,00;17,00;0,00;0,00
2020-12-06;14,00;27,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;26,44;0,00;0,00
2020-12-13;27,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;27,00;13,50;0,00;0,00;0,00;0,00;14,73;0,00;27,00;0,00;0,00
2020-12-20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;22,00;4,00;0,00;7,00;0,00;0,00;7,00;0,00;30,00;10,00;0,00
2020-12-27;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;48,75;63,75;0,00;0,00;0,00;47,50;0,00;0,00;46,67;0,00;0,00
2021-01-03;27,00;27,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;50,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00
2021-01-10;40,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,45;40,00;14,55;0,00;0,00;0,00;12,50;0,00;0,00;25,60;0,00;0,00
2021-01-17;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,71;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;13,00;26,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;58,50;22,75;0,00;0,00;0,00;70,20;13,00;0,00;53,63;0,00;0,00
2021-01-31;0,00;13,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;7,00;0,00;0,00;0,00;11,00;0,00;8,00;8,00;0,00;0,00
